cgi_id	gene_id
cgi3686	100334559
cgi3689	100537708
cgi369	58026
cgi3690	100330629
cgi3691	100330629
cgi3692	100330629
cgi3693	100330629
cgi3694	100330629
cgi3695	100330629
cgi3696	100330629
cgi3697	100330629
cgi3698	100330629
cgi3699	100330629
cgi37	791208;100332229
cgi370	563691
cgi3700	100330629
cgi3701	100330629
cgi3702	100330629
cgi3703	100330629
cgi371	100334507
cgi3710	100333145
cgi3711	100004225
cgi3712	334597
cgi3713	334597
cgi3714	334597;141375224
cgi3715	335628
cgi3716	791699
cgi3717	791699
cgi3718	406849
cgi3719	406849
cgi372	100334507
cgi3720	406849
cgi3721	570808
cgi3722	570808
cgi3723	570808;108190923
cgi3724	108190923
cgi3725	378965
cgi3726	378965
cgi3727	378965
cgi3728	378965;405848
cgi3729	405848
cgi373	796739
cgi3730	336060
cgi3731	336060
cgi3732	100333625
cgi3733	100333625
cgi3734	100333625
cgi3735	100333625;793445
cgi3736	100333625;796993
cgi3737	100333625;796993
cgi3738	100333625;141375560;568737
cgi3739	100333625;141375560
cgi374	795933
cgi3740	100333625;141375560
cgi3741	100333625;141375560
cgi3742	100333625;141375560
cgi3743	101886516
cgi3744	101886516
cgi3745	101886516
cgi3746	101886516
cgi3747	101886516
cgi3748	557308;100329407
cgi3749	557308;100329477
cgi375	170455;558432
cgi3750	557308;450064;406652
cgi3751	550562
cgi3752	141375561;794598
cgi3753	141375561;794598
cgi3754	141375561;572413
cgi3755	100150283
cgi3756	562469
cgi3757	137496321;569695
cgi3758	137496321;569695
cgi3759	795445
cgi376	170455;558432
cgi3760	560221
cgi3761	560221
cgi3762	560221;141375562
cgi3763	560221;141375562
cgi3764	393148
cgi3765	795023
cgi3766	795023
cgi3767	795023
cgi3768	30223
cgi3769	30223
cgi377	170455
cgi3770	793349;141375549
cgi3771	793349;359841
cgi3772	793349
cgi3773	793349
cgi3774	100330183
cgi3775	798129
cgi3776	100320028
cgi3777	141375571;406297
cgi3778	406325;558400
cgi3779	406325;100332332
cgi378	447814
cgi3780	406325;562755
cgi3781	406325;562755
cgi3782	406325;110440004;402885
cgi3783	406325;402885;103911456
cgi3784	406325
cgi3785	406325
cgi3786	791744
cgi3787	141375572
cgi3789	103911458
cgi379	445213
cgi3792	393098
cgi3793	393098
cgi3794	567890
cgi3795	567890;445154
cgi3796	567890;100537719
cgi3797	567890;100333880
cgi3798	567890;393838
cgi3799	567890;393838
cgi38	791208;100332229
cgi380	798080
cgi3800	567890;565530
cgi3801	567890;565530
cgi3802	567890;565530
cgi3803	567890;565530
cgi3804	567890;565530
cgi3805	565530
cgi3806	565530
cgi3807	565530
cgi3808	677750;100000230
cgi3809	677750;798998
cgi3810	677750;798998
cgi3811	406559
cgi3812	560210
cgi3813	553545
cgi3814	798498
cgi3815	798498
cgi3816	798498
cgi3817	798555
cgi3818	141375574
cgi382	407086
cgi3820	100333709
cgi3821	568695
cgi3822	137496290;100033387
cgi3823	767720;100302659;347743
cgi3824	767720;100302659;347743
cgi3825	565558
cgi3826	565206
cgi3827	565206
cgi3828	565206
cgi3829	335250
cgi383	791454
cgi3830	335250
cgi3831	564674
cgi3832	799619
cgi3833	566546
cgi3834	568484
cgi3835	568484
cgi3836	568334
cgi3837	568334
cgi3838	567895
cgi3839	100144405
cgi384	791454
cgi3840	555459
cgi3841	555288
cgi3842	555288
cgi3843	567544
cgi3844	567544
cgi3845	567422
cgi3846	567422
cgi3848	100001681
cgi3849	100001681
cgi385	103909284;141375087
cgi3850	557377
cgi3851	100004683
cgi3852	100004683
cgi3853	100004683
cgi3854	100002318
cgi3855	100003354
cgi3856	324053
cgi3857	100003662
cgi3858	100003721
cgi3859	436639
cgi386	103909284;141375087
cgi3860	436639
cgi3861	436639
cgi3862	436639
cgi3863	393940
cgi3864	393633;560014
cgi3865	393633;100002293
cgi3866	100002454
cgi3867	100151577
cgi3868	100151577
cgi3869	447926
cgi387	103909284
cgi3870	570401
cgi3871	570401
cgi3872	571152;567909
cgi3873	100317496
cgi3874	100170811;436745
cgi3875	100170811;436745
cgi3876	100170811;436912
cgi3877	100170811;751683
cgi3878	562219
cgi3879	560837
cgi388	103909284
cgi3880	560837
cgi3881	100170805
cgi3882	324090
cgi3883	571943
cgi3884	100004382
cgi3885	564274
cgi3886	564274
cgi3887	564424;570636
cgi3888	570610
cgi3889	550512
cgi389	797517
cgi3890	550450
cgi3891	550450
cgi3892	550450
cgi3893	30737
cgi3894	474350
cgi3895	474350
cgi3897	406243;555797
cgi3898	555797
cgi3899	566998
cgi39	335153;101885776
cgi390	797517
cgi3900	566998
cgi3901	567059;436803
cgi3902	30101
cgi3903	555737
cgi3904	555737
cgi3905	641574;406759
cgi3906	100333406
cgi3907	573301
cgi3908	406640
cgi3909	321294
cgi391	559201
cgi3910	406601
cgi3911	100148883
cgi3912	100148883
cgi3913	100148883
cgi3914	100003546
cgi3915	30525
cgi3917	103911499
cgi3918	103911499;566028
cgi3919	103911499;566028
cgi392	558924
cgi3920	503590
cgi3921	565484
cgi3922	550266
cgi3923	564734;553615
cgi3924	325366
cgi3925	564425
cgi3926	100005568
cgi3927	100005568;108004537
cgi3928	100005568;108004537
cgi3929	100005939
cgi393	100333377
cgi3930	100006303
cgi3931	334304
cgi3932	795658;407623
cgi3933	336679
cgi3934	560461
cgi3935	560461
cgi3936	560461
cgi3937	796857
cgi3939	559698;141375628
cgi394	564372
cgi3940	445241;570575
cgi3941	327606
cgi3942	327606
cgi3943	100334878
cgi3944	386768
cgi3945	335107
cgi3946	555232
cgi3947	555300;137496344
cgi3948	555300;141375629
cgi3949	65237
cgi395	100009659
cgi3950	568003;137496346
cgi3951	567144
cgi3952	798517
cgi3953	798517
cgi3954	566955
cgi3955	799410
cgi3956	799410
cgi3957	798918
cgi3958	436928
cgi3959	140429;571355
cgi396	560006
cgi3960	100141342
cgi3961	337214;571165
cgi3962	571165;141375633
cgi3963	571114
cgi3964	619264
cgi3965	619264
cgi3966	100033724
cgi3967	406417
cgi3968	141375637
cgi397	560006
cgi3970	100008568
cgi3971	100008568
cgi3972	108190967
cgi3973	378960
cgi3974	556042
cgi3975	556042;141375638
cgi3976	100004611
cgi3977	100004611
cgi3978	777622
cgi3979	447815
cgi398	560006
cgi3980	447815;141375636
cgi3981	100003386
cgi3982	100003386
cgi3983	436718
cgi3984	436718
cgi3985	556024;556087
cgi3986	556024;474327
cgi3987	327415
cgi3988	327415
cgi3989	556273
cgi399	560006
cgi3990	415242
cgi3991	101887017
cgi3992	415256
cgi3993	415256
cgi3994	137496363;140814
cgi3995	137496363;450031
cgi3996	137496363;325372
cgi3997	30159
cgi3998	795160
cgi3999	795160
cgi40	100038778
cgi400	563578
cgi4000	448841
cgi4001	448841
cgi4002	448841;141375650
cgi4003	141375650;30303
cgi4004	559526
cgi4005	406782
cgi4006	558346
cgi4007	30189
cgi4008	30189
cgi4009	30524
cgi401	563578
cgi4010	30524
cgi4011	560297
cgi4012	561775
cgi4013	561701
cgi4014	564677;415171
cgi4015	799964
cgi4016	570672
cgi4017	799850
cgi4018	100536336
cgi4019	100536336
cgi402	393502
cgi4020	100536336
cgi4021	393477
cgi4022	100001424
cgi4023	325885;442923
cgi4024	541487
cgi4025	767669
cgi4026	100001828
cgi4027	100101642
cgi4028	100004439;141375661
cgi4029	554360
cgi403	405766
cgi4030	100004330
cgi4031	58140
cgi4032	58140
cgi4033	436693
cgi4037	101884658
cgi4038	101884717
cgi4039	141375883;797187
cgi404	692293
cgi4040	553374
cgi4041	560700
cgi4042	560322
cgi4043	101885672
cgi4044	559714
cgi4045	559714
cgi4046	559556
cgi4048	571755
cgi4049	338230
cgi405	562779
cgi4050	449789
cgi4051	569734
cgi4052	393387;101885211
cgi4053	561935
cgi4054	560444
cgi4055	100002223
cgi4056	393550
cgi4057	560805
cgi4058	560805
cgi4059	447938
cgi406	562779
cgi4060	571995;141375904
cgi4062	561503
cgi4063	561503
cgi4064	563166
cgi4065	563166
cgi4066	563166
cgi4067	567452
cgi4068	567452
cgi4069	567452
cgi407	562779
cgi4070	567452;100334230
cgi4072	141375556
cgi4073	141375927;569452
cgi4074	791732;108179131
cgi4075	791732;566030
cgi4076	101883998
cgi4077	141375928;751634
cgi4078	141375928;567061
cgi4079	141375928;567061
cgi408	562779
cgi4080	141375928;567180
cgi4081	141375928;795398
cgi4082	141375928;795398
cgi4083	141375928;795398
cgi4084	101883933
cgi4085	100334231
cgi4086	568359
cgi4087	108190986;796720
cgi4088	796720
cgi4089	796720;141375930
cgi409	558395
cgi4090	796720
cgi4091	796720
cgi4092	796720
cgi4093	796720
cgi4094	567953
cgi4095	110440002
cgi4096	108191006
cgi4097	103911576;137496390
cgi4098	103911576;137496391
cgi4099	141375939;108191007
cgi41	114423
cgi410	558320
cgi4100	568867
cgi4101	368221
cgi4102	568999
cgi4103	568999
cgi4104	101882811
cgi4105	100004155
cgi4106	570731
cgi4107	100331256
cgi4108	65090
cgi4109	65090
cgi411	558320
cgi4110	387000;141375941
cgi4111	387000
cgi4112	792631;30694
cgi4113	792631;751747
cgi4114	101882266
cgi4115	436920
cgi4116	436920
cgi4117	436920
cgi4118	566871
cgi4119	100535855
cgi412	393555;566689
cgi4120	572452
cgi4121	555951
cgi4123	30713
cgi4124	100333714
cgi4125	378837
cgi4126	378837
cgi4127	378837
cgi4128	378837
cgi4129	30556
cgi413	100149794
cgi4130	30556
cgi4131	30556
cgi4132	553729
cgi4133	406459
cgi4134	100002455
cgi4135	571805;101882297
cgi4136	100359374
cgi4137	100359374
cgi4138	100359374
cgi4139	571770;641421
cgi414	137495862
cgi4140	571770;407737
cgi4141	571770;407737
cgi4142	571770
cgi4143	571770
cgi4144	83916
cgi4145	83916
cgi4147	30506
cgi4148	30506;110440026
cgi4149	393596
cgi415	334055
cgi4150	101886595
cgi4151	569321
cgi4152	569321
cgi4153	569240
cgi4154	569240
cgi4155	571422
cgi4156	322104
cgi4157	322104
cgi4158	100330881
cgi4159	100330881
cgi416	334055
cgi4160	100330881
cgi4161	100331020
cgi4162	100331020
cgi4163	101886252
cgi4164	100331083
cgi4165	100535196;101883439
cgi4166	568191
cgi4167	100004063
cgi4168	100333146
cgi4169	100333146
cgi417	334055;406852
cgi4170	100333146
cgi4171	560887
cgi4172	560887
cgi4173	558410
cgi4174	558410
cgi4175	101883427;58075
cgi4176	101883538
cgi4177	101883538
cgi4178	101883538
cgi4179	101883538
cgi418	406852
cgi4180	101883538
cgi4181	101883538
cgi4182	393991
cgi4183	393991
cgi4184	393991
cgi4185	393991
cgi4186	393991
cgi4187	110440027
cgi4188	335307
cgi4189	266721
cgi419	550445
cgi4190	100330322
cgi4191	100330322
cgi4192	402998
cgi4193	30459
cgi4194	405826
cgi4195	405826
cgi4196	405826;100319849
cgi4197	100319849
cgi4198	100319849
cgi4199	100319849
cgi42	282671
cgi420	101883094
cgi4200	100319849
cgi4201	30295
cgi4202	100317326
cgi4203	100317326
cgi4204	100317326
cgi4205	799259
cgi4206	799259;103911589
cgi4207	321059
cgi4208	100536316
cgi4209	378454;404626
cgi421	555552
cgi4210	378454;404626
cgi4211	378454;404626
cgi4212	321844
cgi4213	566086
cgi4214	566086
cgi4215	406809
cgi4216	780837
cgi4217	101883373
cgi4218	100332244
cgi4219	100332034;321718
cgi4220	768201;399645
cgi4221	30244
cgi4222	30244
cgi4223	100005110
cgi4224	406453
cgi4225	406453
cgi4226	100332969
cgi4227	100332969
cgi4228	101883674
cgi4229	566175
cgi4230	110440037
cgi4231	110440037
cgi4232	100004124
cgi4233	100004342
cgi4234	561338
cgi4235	561338
cgi4236	386801
cgi4237	751729;360149
cgi424	30131;141375095
cgi4240	141376042;30349
cgi4241	30349
cgi4242	30350
cgi4243	30404
cgi4244	30479
cgi4245	30479
cgi4249	100006516
cgi425	555243
cgi4250	100006516
cgi4251	100006516
cgi4252	406273
cgi4253	406273
cgi4254	326058
cgi4255	405896;103911600
cgi4256	141376257
cgi4257	141376257
cgi4258	141376046;558652
cgi4259	141376046;558652
cgi426	100005536
cgi4260	141376046;558652
cgi4261	141376046
cgi4262	571989
cgi4263	447833
cgi4264	141376047
cgi4265	137496440;30568
cgi4266	503893
cgi4267	100329827
cgi4268	353154
cgi4269	353154
cgi427	567524
cgi4270	564573
cgi4271	553247
cgi4272	553247
cgi4273	100006456
cgi4274	100008101
cgi4275	561268;561333
cgi4277	100331536
cgi4278	393972
cgi4279	393972
cgi428	100149562
cgi4280	30386
cgi4281	137496443
cgi4282	137496443
cgi4283	137496443
cgi4284	492339
cgi4285	619520
cgi4286	30148;141376068
cgi4287	324790
cgi4288	324790
cgi4289	561686
cgi429	100149562
cgi4290	406205
cgi4291	563752
cgi4292	572001
cgi4293	572001
cgi4294	337199
cgi4295	797867
cgi4296	559527
cgi4297	678608
cgi4298	553465
cgi4299	30654
cgi43	282670
cgi430	100149562
cgi4300	324025
cgi4301	561831
cgi4302	445114
cgi4303	791175
cgi4304	100151255
cgi4305	565294
cgi4306	100136839
cgi4307	555655
cgi4308	100003476
cgi4309	30369
cgi431	100149562
cgi4310	767646
cgi4311	557435
cgi4312	558829
cgi4313	100004801
cgi4314	405902
cgi4315	405902
cgi4316	141376089;562146
cgi4317	141376089;562146
cgi4318	141376089;100005469
cgi4319	378451
cgi432	110439889
cgi4320	368439
cgi4321	560157
cgi4322	100137124
cgi4323	100137124
cgi4324	100137124
cgi4325	100331628
cgi4326	100002220
cgi4327	100005054
cgi4328	335842
cgi4329	335842
cgi433	559407
cgi4330	100148942;792402
cgi4331	100148942;792402
cgi4332	405777
cgi4333	141376105;799942
cgi4334	798151
cgi4335	557878
cgi4336	557878
cgi4337	557878
cgi4338	557878
cgi4339	558117
cgi434	100002676
cgi4340	558117
cgi4341	141376109;335538
cgi4342	141376109;246222
cgi4343	141376109;503745
cgi4344	393455
cgi4345	393693;101884374
cgi4346	553961
cgi4347	570149
cgi4348	570149
cgi4349	141376112;553493
cgi435	100002676
cgi4350	570043
cgi4351	570043;436756
cgi4352	570043
cgi4353	373865
cgi4354	678516
cgi4355	567001
cgi4356	555224
cgi4357	555224
cgi4358	555224
cgi4359	327568
cgi436	558776
cgi4360	406531
cgi4361	569185
cgi4362	492636;569456
cgi4363	556612;141376126
cgi4364	556683;141376125
cgi4365	141376129;100150269
cgi4366	141376129;100150269
cgi4367	777620;767707
cgi4368	494100
cgi4369	100004613
cgi437	558857
cgi4370	561574;560885
cgi4371	394050
cgi4373	100003889;141376135
cgi4374	406834
cgi4375	406834
cgi4376	30219
cgi4377	30219
cgi4378	30219
cgi4379	141376138
cgi438	327165
cgi4380	567605
cgi4381	100037389;405821
cgi4382	108191324
cgi4383	137490684
cgi4387	100006614
cgi4388	100006614;100006589
cgi4389	767752
cgi439	558053;406667
cgi4390	550516
cgi4391	141376143;553082
cgi4392	141376143;553082
cgi4393	368448
cgi4394	569353
cgi4395	569353
cgi4396	553630;141376149
cgi4397	553630;141376149
cgi4398	141376149;141376150
cgi4399	141376150
cgi44	558106
cgi440	100002885
cgi4400	141376150
cgi4401	110438837;796876
cgi4402	568868
cgi4403	568868
cgi4404	557649
cgi4405	794667;30600
cgi4406	558324
cgi4407	558830
cgi4408	791191;101887159
cgi4409	791191
cgi441	100002885
cgi4410	791191
cgi4411	137496481
cgi4412	58077
cgi4413	561373
cgi4414	446117;550442
cgi4415	103911669
cgi4416	103911669;101884351
cgi4417	103911669
cgi4418	101882851
cgi4419	101884425
cgi442	550228
cgi4420	101882911
cgi4421	563105
cgi4422	325288
cgi4424	100001896
cgi4425	568123
cgi4426	402968
cgi4427	402968
cgi4428	259195
cgi443	559626
cgi4430	492719
cgi4431	447904
cgi4432	141376162;564738
cgi4433	550508;336923
cgi444	562017;573145
cgi4441	559293
cgi4442	30275
cgi4443	562619
cgi4444	562422
cgi4445	560446;323203
cgi4446	560300
cgi4447	450004
cgi4448	100150224
cgi4449	100148652
cgi445	562017;561939
cgi4450	798441
cgi4451	368631;368632
cgi4452	564746
cgi4453	564685
cgi4454	553744
cgi4455	799853;564123
cgi4456	566033;141376195
cgi4457	566033
cgi4459	141376189
cgi446	562169
cgi4460	321689
cgi4463	100331333
cgi4464	100037318;141376196
cgi4465	100037318
cgi4466	30169
cgi4467	30169
cgi4468	564465
cgi4469	564465
cgi447	100534919
cgi4470	561894
cgi4471	30119
cgi4472	558759
cgi4473	558759
cgi4474	141376197
cgi4475	393572
cgi4476	110440056
cgi4477	30395
cgi4478	568877
cgi4479	30276
cgi448	723995
cgi4480	100333073;103911691
cgi4481	100333073
cgi4482	100333073
cgi4483	100333073
cgi4484	100333073
cgi4485	798920
cgi4486	403039;141376210
cgi4487	403039
cgi4489	555362
cgi449	556043
cgi4490	101883036
cgi4491	797190
cgi4492	568184
cgi4493	568184
cgi4494	378440
cgi4495	141374964;797269
cgi4496	564867
cgi4497	100329854
cgi4498	571003
cgi4499	571003
cgi45	492509;394002
cgi450	556043
cgi4500	571003
cgi4501	571003
cgi4502	100332048
cgi4503	100332048
cgi4504	393101
cgi4506	553599
cgi4509	101883600
cgi451	571662
cgi4510	101883600
cgi4511	557642;100333618
cgi4512	100333618;58042
cgi4513	100333618;58042
cgi4514	141376225
cgi4515	100334650
cgi4516	141376229
cgi4517	141376228;562065
cgi4518	141376228;562065
cgi4519	100037319
cgi452	100038767
cgi4520	100037319;141376230
cgi4521	100037319;141376230
cgi4522	100037319;570106
cgi4523	799204
cgi4524	110440052;141376234
cgi4526	137496512;406246
cgi4527	100331176
cgi4528	100331176
cgi4529	30456
cgi453	100002302
cgi4530	100002026
cgi4531	553061
cgi4532	100330952
cgi4533	100330952
cgi4534	101882360
cgi4535	403129
cgi4536	403129;141376242
cgi4537	403129
cgi4538	403137
cgi4539	751756
cgi454	100002302
cgi4540	751756
cgi4541	503756
cgi4542	393795
cgi4543	560294
cgi4544	141376241
cgi4545	100147967
cgi4546	100147967
cgi4547	100147967
cgi4548	795448
cgi4549	100332997
cgi455	140631
cgi4550	101884336
cgi4551	393655
cgi4552	393655
cgi4553	100321117
cgi4554	100321117
cgi4555	141376245
cgi4556	141376245;100303724
cgi4557	141376245
cgi4558	141376245
cgi4559	796370
cgi456	101884198
cgi4560	100333881
cgi4561	100333881
cgi4562	100333881;141376249
cgi4563	336124
cgi4564	101885626
cgi4566	100148704
cgi4567	100148704
cgi4568	100148704
cgi4569	100148704
cgi457	445076
cgi4570	100148704
cgi4571	100148704
cgi4572	791773
cgi4573	791773
cgi4574	406250
cgi4575	406250
cgi4576	141376252
cgi4577	141376255
cgi4578	141376255
cgi4579	141376255
cgi458	445076
cgi4580	141376255
cgi4581	141376255
cgi4582	141376255
cgi4583	141376255
cgi4584	141376255
cgi4585	141376255
cgi4586	141376255
cgi4587	141376255
cgi4588	141376255
cgi4589	141376255
cgi459	724019
cgi4590	141376255
cgi4591	141376255
cgi4592	141376255
cgi4593	141376255
cgi4594	141376255
cgi4595	141376255
cgi4596	141376255
cgi4597	141376255
cgi4598	141376255
cgi46	406711
cgi460	101886409;335798
cgi461	101886409;335798
cgi462	565237;394147
cgi463	394147
cgi464	100334365
cgi465	100334305
cgi4657	141376261
cgi4658	141376277
cgi4659	141376277
cgi466	137495306
cgi4660	393308
cgi4661	114450
cgi4662	337784
cgi4663	337784
cgi4664	337784
cgi4665	337784
cgi4667	100005019
cgi4668	100005019;141376278
cgi4669	100005019;141376278
cgi467	100006464
cgi4670	100005019;141376278;445026
cgi4671	100005019;445026
cgi4672	100005214
cgi4673	100005214;325316
cgi4674	325316
cgi4675	569498
cgi4676	569498
cgi4677	569498;570873
cgi4678	570873;572476
cgi4679	570873;494073
cgi468	100006464;100006494
cgi4680	570873;326672
cgi4681	570873;326672
cgi4682	570873;326672
cgi4683	570873
cgi4684	100148867
cgi4685	100148867
cgi4686	335889
cgi4687	335889
cgi4688	403146
cgi4689	100124596
cgi469	571453
cgi4690	101883852
cgi4691	101883852
cgi4692	101884530
cgi4693	101884530
cgi4694	555918
cgi4695	572216
cgi4696	572216
cgi4697	110440081
cgi4698	561324
cgi4699	571601
cgi47	564309
cgi470	619261
cgi4700	570989
cgi4701	571000
cgi4702	571000
cgi4703	137496532
cgi4704	137496532
cgi4705	557316
cgi4706	557316
cgi4707	557316
cgi4708	335305
cgi4709	100149664
cgi471	100006599
cgi4710	141376283;79379
cgi4711	141376283;79379
cgi4712	141376283;101884837
cgi4713	141376283;792625
cgi4714	141376283;565950
cgi4715	141376283;393125;100535556
cgi4716	141376283;550367
cgi4717	141376283;405835
cgi4718	141376283;335949
cgi4719	141376283;793584
cgi472	100006599
cgi4720	141376283;386762
cgi4721	564195
cgi4724	494087
cgi4725	141376286;561030
cgi4726	141376286;561030;793111
cgi4727	141376286;560884
cgi4728	141376286;560884
cgi4729	141376286;793308
cgi473	553197;567859
cgi4730	141376286;793308
cgi4731	141376286;564155
cgi4732	141376286;558720
cgi4733	141376286;794689
cgi4734	141376286;558859
cgi4735	359828
cgi4736	359828
cgi4737	556956
cgi4738	550133
cgi4739	436739
cgi474	553197;567859
cgi4740	568789
cgi4741	321550;333979
cgi4742	321550;333979
cgi4743	100331958
cgi4744	100331958
cgi4745	100331958
cgi4746	100331958
cgi4747	100331958
cgi4748	100331958
cgi4749	100331958
cgi475	553197
cgi4750	100331958
cgi4751	100331958
cgi4752	100331958
cgi4753	100331958
cgi4754	100331958
cgi4755	100331958
cgi4756	100331958
cgi4757	393894
cgi4758	572147
cgi476	553512
cgi4762	564832
cgi4763	100002948;415222;100332334
cgi4764	100002948;415222;100332334
cgi4765	100002948;100002406
cgi4766	100002948;550496;100535107
cgi4767	266638;552925
cgi4768	794234
cgi4769	794234
cgi477	137493795;567528
cgi4770	561183
cgi4772	141376294
cgi4773	405769
cgi4774	570822
cgi4775	100006778
cgi4776	100006755
cgi4777	100334486
cgi4778	100334486;141376291
cgi4779	141376292;415209
cgi478	100334775
cgi4780	559336
cgi4781	563236
cgi4782	563236
cgi4783	570279
cgi4784	559329
cgi4785	559329;141376309
cgi4786	559329
cgi4787	559329
cgi4788	796461
cgi4789	796461
cgi479	101884937
cgi4790	796461
cgi4791	569495
cgi4792	100330630;569414
cgi4793	406582
cgi4794	404621
cgi4795	323329
cgi4796	569568
