cgi_chr	cgi_start	cgi_end	cgi_id	gene_chr	gene_start	gene_end	gene_id	strand
NC_133177.1	46437483	46437692	cgi931	NC_133177.1	46349685	46534884	403050	+
NC_133177.1	46628194	46628421	cgi932	NC_133177.1	46549336	46630595	141378662	-
NC_133177.1	46628194	46628421	cgi932	NC_133177.1	46626128	46685536	402973	+
NC_133177.1	46669867	46670071	cgi933	NC_133177.1	46626128	46685536	402973	+
NC_133177.1	46896030	46896629	cgi934	NC_133177.1	46861092	46898591	563459	-
NC_133177.1	46906314	46906553	cgi935	NC_133177.1	46904340	46954475	563267	+
NC_133177.1	47007612	47008061	cgi936	NC_133177.1	46963940	47334128	100004929	-
NC_133177.1	47007612	47008061	cgi936	NC_133177.1	47007294	47046516	100330518	+
NC_133177.1	47340533	47342028	cgi937	NC_133177.1	47202320	47344098	692273	-
NC_133177.1	47343774	47344556	cgi938	NC_133177.1	47202320	47344098	692273	-
NC_133177.1	47557148	47557478	cgi939	NC_133177.1	47541936	47559385	556136	-
NC_133177.1	47582337	47583121	cgi940	NC_133177.1	47562688	47670380	555922	+
NC_133177.1	47714194	47714780	cgi941	NC_133177.1	47707494	47715727	101885431	+
NC_133177.1	47725805	47726065	cgi942	NC_133177.1	47720988	47759222	768198	+
NC_133177.1	47876512	47877317	cgi943	NC_133177.1	47852353	47879102	101885657	-
NC_133177.1	48097188	48097692	cgi944	NC_133177.1	48094960	48099650	553607	-
NC_133177.1	48282540	48282776	cgi945	NC_133177.1	48268155	48284760	541523	-
NC_133177.1	48497971	48498447	cgi946	NC_133177.1	48492081	48578401	558673	+
NC_133177.1	48555376	48555664	cgi947	NC_133177.1	48492081	48578401	558673	+
NC_133177.1	48598539	48599011	cgi948	NC_133177.1	48583451	48601059	110438586	-
NC_133177.1	48598539	48599011	cgi948	NC_133177.1	48596544	48652344	558528	+
NC_133177.1	48775091	48775342	cgi949	NC_133177.1	48769903	48801874	100538169	+
NC_133177.1	48892122	48892439	cgi950	NC_133177.1	48883744	48894405	406810	-
NC_133177.1	49263905	49264413	cgi951	NC_133177.1	49261961	49425563	393995	+
NC_133177.1	49508927	49509347	cgi952	NC_133177.1	49424073	49976850	100333537	+
NC_133177.1	49617675	49618023	cgi953	NC_133177.1	49424073	49976850	100333537	+
NC_133177.1	49714088	49714365	cgi954	NC_133177.1	49424073	49976850	100333537	+
NC_133177.1	49756419	49756635	cgi955	NC_133177.1	49424073	49976850	100333537	+
NC_133177.1	49975444	49975658	cgi956	NC_133177.1	49424073	49976850	100333537	+
NC_133177.1	50396418	50396665	cgi957	NC_133177.1	50393125	50397935	141378906	+
NC_133177.1	50679376	50679580	cgi959	NC_133177.1	50627898	50682652	30532	-
NC_133177.1	50681942	50682236	cgi960	NC_133177.1	50627898	50682652	30532	-
NC_133177.1	50716868	50717252	cgi961	NC_133177.1	50714980	50760118	559656	+
NC_133177.1	50811687	50812475	cgi962	NC_133177.1	50808957	50814117	777641	+
NC_133177.1	50910956	50911469	cgi963	NC_133177.1	50873631	50913361	324655	-
NC_133177.1	51229596	51230317	cgi966	NC_133177.1	51228960	51233471	58072	-
NC_133177.1	51446355	51446619	cgi967	NC_133177.1	51394447	51448530	561416	-
NC_133177.1	51529291	51529628	cgi968	NC_133177.1	51477613	51531572	561830	-
NC_133177.1	51557256	51557572	cgi969	NC_133177.1	51547807	51573227	137488208	+
NC_133177.1	51557256	51557572	cgi969	NC_133177.1	51555017	51558591	322473	+
NC_133177.1	51577659	51578640	cgi970	NC_133177.1	51558833	51583110	335863	-
NC_133177.1	51577659	51578640	cgi970	NC_133177.1	51575633	51579163	373116	+
NC_133177.1	51580855	51581277	cgi971	NC_133177.1	51558833	51583110	335863	-
NC_133177.1	51646552	51646997	cgi972	NC_133177.1	51583857	51648579	140633	-
NC_133177.1	52174774	52175025	cgi973	NC_133177.1	52104693	52233807	100322182	-
NC_133177.1	52275788	52276476	cgi974	NC_133177.1	52247006	52278605	101887100	-
NC_133177.1	52440142	52440610	cgi975	NC_133177.1	52424491	52709391	562398	+
NC_133177.1	52785900	52786115	cgi976	NC_133177.1	52518736	52996570	100126813	-
NC_133177.1	52785900	52786115	cgi976	NC_133177.1	52783991	52815925	562258	+
NC_133177.1	52802779	52803034	cgi977	NC_133177.1	52518736	52996570	100126813	-
NC_133177.1	52802779	52803034	cgi977	NC_133177.1	52783991	52815925	562258	+
NC_133177.1	52976739	52977139	cgi978	NC_133177.1	52518736	52996570	100126813	-
NC_133177.1	52994311	52994612	cgi979	NC_133177.1	52518736	52996570	100126813	-
NC_133177.1	52994311	52994612	cgi979	NC_133177.1	52992816	53006028	101882182	+
NC_133177.1	53296762	53296982	cgi980	NC_133177.1	53248724	53348370	563730	-
NC_133177.1	53430096	53430772	cgi981	NC_133177.1	53428060	53469903	564789	+
NC_133177.1	53487205	53487617	cgi982	NC_133177.1	53472930	53496386	334015	-
NC_133177.1	53593458	53593778	cgi983	NC_133177.1	53567865	53595749	564982	-
NC_133177.1	53640073	53640420	cgi984	NC_133177.1	53597418	53642324	323883	-
NC_133177.1	53727057	53727261	cgi985	NC_133177.1	53646816	53739401	563345	-
NC_133177.1	53737090	53737382	cgi986	NC_133177.1	53646816	53739401	563345	-
NC_133177.1	53750419	53750857	cgi987	NC_133177.1	53748345	53769972	393746	+
NC_133177.1	53774602	53774989	cgi988	NC_133177.1	53772684	53948790	100536162	+
NC_133177.1	53839937	53840161	cgi989	NC_133177.1	53772684	53948790	100536162	+
NC_133177.1	53997983	53998847	cgi990	NC_133177.1	53975369	54188330	100329883	+
NC_133177.1	53997983	53998847	cgi990	NC_133177.1	53975424	53999483	114415	+
NC_133177.1	54445957	54446195	cgi991	NC_133177.1	54425124	54448579	100537283	-
NC_133177.1	54445957	54446195	cgi991	NC_133177.1	54430634	54476722	336567	-
NC_133177.1	54482613	54483043	cgi992	NC_133177.1	54478164	54485992	100142654	-
NC_133177.1	54490308	54490547	cgi993	NC_133177.1	54486074	54498835	569944	-
NC_133177.1	54596800	54597899	cgi994	NC_133177.1	54534980	54602773	565790	+
NC_133177.1	55077863	55078133	cgi995	NC_133177.1	55035458	55099121	566581	-
NC_133177.1	55409232	55409451	cgi996	NC_133177.1	55279791	55436821	795688	-
NC_133177.1	55409232	55409451	cgi996	NC_133177.1	55405835	55436298	141378977	+
NC_133177.1	55575216	55575422	cgi997	NC_133177.1	55550296	55604553	101884669	+
NC_133177.1	55782888	55783354	cgi998	NC_133177.1	55716249	55785303	692261	-
NC_133177.1	55782888	55783354	cgi998	NC_133177.1	55783204	55793370	141379265	+
NC_133177.1	56155848	56156227	cgi999	NC_133177.1	56153726	56161114	568754	-
NC_133177.1	56349124	56350565	cgi1001	NC_133177.1	56347129	56352481	100008558	+
NC_133177.1	56554055	56554425	cgi1002	NC_133177.1	56552175	56586255	571425	+
NC_133177.1	56755110	56755436	cgi1003	NC_133177.1	56662565	56918349	141378996	+
NC_133177.1	57322710	57323394	cgi1004	NC_133177.1	57308131	57349109	558563	-
NC_133177.1	57599095	57599329	cgi1005	NC_133177.1	57386938	57640052	100534973	+
NC_133177.1	57676322	57676627	cgi1006	NC_133177.1	57671875	57707434	553657	+
NC_133177.1	57717821	57719010	cgi1007	NC_133177.1	57715978	57845973	101884972	+
NC_133177.1	57773839	57774790	cgi1008	NC_133177.1	57715978	57845973	101884972	+
NC_133177.1	57962221	57962825	cgi1009	NC_133177.1	57960335	58064104	393119	+
NC_133177.1	58062689	58062917	cgi1010	NC_133177.1	57960335	58064104	393119	+
NC_133177.1	58122475	58122741	cgi1011	NC_133177.1	58120488	58151586	100009648	+
NC_133177.1	58177501	58178392	cgi1012	NC_133177.1	58175502	58356774	101885373	+
NC_133177.1	58341114	58341409	cgi1013	NC_133177.1	58175502	58356774	101885373	+
NC_133177.1	58490822	58491027	cgi1014	NC_133177.1	58481269	58507690	798602	+
NC_133177.1	58607635	58607938	cgi1015	NC_133177.1	58590947	58637345	324244	-
NC_133177.1	58997839	58998256	cgi1018	NC_133177.1	58996069	59003824	117509	+
NC_133177.1	59000367	59000724	cgi1019	NC_133177.1	58996069	59003824	117509	+
NC_133177.1	59174943	59175266	cgi1020	NC_133177.1	59145452	59245610	137488289	+
NC_133177.1	59174943	59175266	cgi1020	NC_133177.1	59169789	59200024	30473	-
NC_133177.1	59270021	59270227	cgi1021	NC_133177.1	59249713	59304427	100329872	+
NC_133177.1	59270021	59270227	cgi1021	NC_133177.1	59266305	59324680	137488294	-
NC_133177.1	59352214	59353064	cgi1022	NC_133177.1	59331722	59371957	100124531	+
NC_133177.1	59461038	59462295	cgi1023	NC_133177.1	59461032	59464030	564873	-
NC_133177.1	59500112	59500677	cgi1024	NC_133177.1	59498209	59567002	406783	+
NC_133177.1	59565107	59565676	cgi1025	NC_133177.1	59498209	59567002	406783	+
NC_133177.1	59572064	59572371	cgi1026	NC_133177.1	59570152	59668788	100330028	+
NC_133177.1	59960546	59960844	cgi1027	NC_133177.1	59837823	59962828	100005033	-
NC_133177.1	59960546	59960844	cgi1027	NC_133177.1	59956058	59962248	141379210	-
NC_133177.1	60074168	60074444	cgi1028	NC_133177.1	60008974	60082565	556955	-
NC_133177.1	60136078	60136681	cgi1029	NC_133177.1	60130063	60215453	100330841	-
NC_133177.1	60213262	60213492	cgi1030	NC_133177.1	60130063	60215453	100330841	-
NC_133177.1	60336824	60337030	cgi1031	NC_133177.1	60249797	60500153	407661	-
NC_133177.1	60397540	60397780	cgi1032	NC_133177.1	60249797	60500153	407661	-
NC_133177.1	60772853	60773175	cgi1033	NC_133177.1	60756287	60821945	100536415	+
NC_133177.1	60772853	60773175	cgi1033	NC_133177.1	60770885	60772969	100033559	+
NC_133177.1	60896829	60897080	cgi1034	NC_133177.1	60883266	60911873	555425	-
NC_133177.1	60993077	60993584	cgi1035	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	60993077	60993584	cgi1035	NC_133177.1	60946315	60996209	555499	-
NC_133177.1	60993077	60993584	cgi1035	NC_133177.1	60990329	61165167	100534673	+
NC_133177.1	60998894	60999201	cgi1036	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	60998894	60999201	cgi1036	NC_133177.1	60990329	61165167	100534673	+
NC_133177.1	61139339	61139548	cgi1037	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61139339	61139548	cgi1037	NC_133177.1	60990329	61165167	100534673	+
NC_133177.1	61163967	61164170	cgi1038	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61163967	61164170	cgi1038	NC_133177.1	60990329	61165167	100534673	+
NC_133177.1	61181334	61182642	cgi1039	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61181334	61182642	cgi1039	NC_133177.1	61177653	61191885	100331115	-
NC_133177.1	61187198	61187583	cgi1040	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61187198	61187583	cgi1040	NC_133177.1	61177653	61191885	100331115	-
NC_133177.1	61188611	61189865	cgi1041	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61188611	61189865	cgi1041	NC_133177.1	61177653	61191885	100331115	-
NC_133177.1	61259001	61259312	cgi1042	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61259001	61259312	cgi1042	NC_133177.1	61250735	61341599	30310	-
NC_133177.1	61267162	61267483	cgi1043	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61267162	61267483	cgi1043	NC_133177.1	61250735	61341599	30310	-
NC_133177.1	61407160	61407427	cgi1044	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61407160	61407427	cgi1044	NC_133177.1	61377336	61408473	100002225	-
NC_133177.1	61476958	61478196	cgi1045	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61476958	61478196	cgi1045	NC_133177.1	61474974	61553618	100332965	+
NC_133177.1	61496335	61496572	cgi1046	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61496335	61496572	cgi1046	NC_133177.1	61474974	61553618	100332965	+
NC_133177.1	61538946	61539262	cgi1047	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61538946	61539262	cgi1047	NC_133177.1	61474974	61553618	100332965	+
NC_133177.1	61552223	61552547	cgi1048	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61552223	61552547	cgi1048	NC_133177.1	61474974	61553618	100332965	+
NC_133177.1	61588115	61588615	cgi1049	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61595776	61596003	cgi1050	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61603090	61603437	cgi1051	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61687632	61687851	cgi1052	NC_133177.1	60897838	61689915	100151059	-
NC_133177.1	61855369	61855739	cgi1054	NC_133177.1	61853021	61863045	436818	-
NC_133177.1	61860674	61861061	cgi1055	NC_133177.1	61853021	61863045	436818	-
NC_133177.1	61873789	61874225	cgi1056	NC_133177.1	61862247	61891279	566190	-
NC_133177.1	61873789	61874225	cgi1056	NC_133177.1	61868464	61877001	110438154	+
NC_133177.1	61882513	61882724	cgi1057	NC_133177.1	61862247	61891279	566190	-
NC_133177.1	61888956	61889318	cgi1058	NC_133177.1	61862247	61891279	566190	-
NC_133177.1	61903554	61903873	cgi1059	NC_133177.1	61890486	61905927	100150484	-
NC_133177.1	61932226	61932511	cgi1060	NC_133177.1	61909693	61956788	100151151	-
NC_133177.1	61964947	61965398	cgi1061	NC_133177.1	61962991	61970664	100150696	+
NC_133177.1	62198500	62199733	cgi1062	NC_133177.1	62197423	62286090	100149117	-
NC_133177.1	62309681	62309894	cgi1063	NC_133177.1	62291033	62320482	100332577	-
NC_133177.1	62321374	62321756	cgi1064	NC_133177.1	62319408	62371668	436819	+
NC_133177.1	62371198	62371461	cgi1065	NC_133177.1	62319408	62371668	436819	+
NC_133177.1	62388713	62389009	cgi1066	NC_133177.1	62386254	62436208	100332639	-
NC_133177.1	62504650	62505150	cgi1067	NC_133177.1	62465123	62594292	407981	-
NC_133177.1	62547222	62547441	cgi1068	NC_133177.1	62465123	62594292	407981	-
NC_133177.1	62606021	62606381	cgi1069	NC_133177.1	62605839	62676174	101883651	-
NC_133177.1	62613036	62613507	cgi1070	NC_133177.1	62605839	62676174	101883651	-
NC_133177.1	62725510	62725867	cgi1071	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62732264	62732520	cgi1072	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62782024	62782233	cgi1073	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62794603	62794928	cgi1074	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62822796	62823112	cgi1075	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62831040	62831245	cgi1076	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62839981	62840263	cgi1077	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62874108	62874519	cgi1078	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62902526	62902825	cgi1079	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62925889	62926144	cgi1080	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	62959851	62960098	cgi1081	NC_133177.1	62723517	63066026	100334269	+
NC_133177.1	63074803	63075028	cgi1082	NC_133177.1	63067852	63092436	550537	+
NC_133177.1	63105148	63105403	cgi1083	NC_133177.1	63098953	63131977	101886196	-
NC_133177.1	63129597	63130035	cgi1084	NC_133177.1	63098953	63131977	101886196	-
NC_133177.1	63142784	63143581	cgi1085	NC_133177.1	63141000	63155017	141379220	+
NC_133177.1	63146942	63147199	cgi1086	NC_133177.1	63141000	63155017	141379220	+
NC_133177.1	63195631	63195866	cgi1087	NC_133177.1	63189421	63197761	393687	-
NC_133177.1	63229317	63229721	cgi1088	NC_133177.1	63214013	63231645	794129	-
NC_133177.1	63285404	63285606	cgi1089	NC_133177.1	63283047	63402127	100526672	-
NC_133177.1	63285837	63286352	cgi1090	NC_133177.1	63283047	63402127	100526672	-
NC_133177.1	63294870	63295180	cgi1091	NC_133177.1	63283047	63402127	100526672	-
NC_133177.1	63328746	63329097	cgi1092	NC_133177.1	63283047	63402127	100526672	-
NC_133177.1	63336040	63336330	cgi1093	NC_133177.1	63283047	63402127	100526672	-
NC_133177.1	63346483	63346711	cgi1094	NC_133177.1	63283047	63402127	100526672	-
NC_133177.1	63399648	63400166	cgi1095	NC_133177.1	63283047	63402127	100526672	-
NC_133177.1	63399648	63400166	cgi1095	NC_133177.1	63374559	63408907	327613	-
NC_133177.1	63404957	63407145	cgi1096	NC_133177.1	63374559	63408907	327613	-
NC_133177.1	63409178	63409393	cgi1097	NC_133177.1	63407576	63409696	100033552	-
NC_133177.1	63428786	63429048	cgi1098	NC_133177.1	63427034	63438313	108180196	+
NC_133177.1	63429212	63429550	cgi1099	NC_133177.1	63427034	63438313	108180196	+
NC_133177.1	63435035	63435561	cgi1100	NC_133177.1	63427034	63438313	108180196	+
NC_133177.1	63439159	63439365	cgi1101	NC_133177.1	63437375	63490883	100333916	+
NC_133177.1	63456401	63458077	cgi1102	NC_133177.1	63437375	63490883	100333916	+
NC_133177.1	63474131	63474527	cgi1103	NC_133177.1	63437375	63490883	100333916	+
NC_133177.1	63496425	63496645	cgi1104	NC_133177.1	63490593	63498561	100170795	-
NC_133178.1	37402	37618	cgi1110	NC_133178.1	29680	42039	141381073	-
NC_133178.1	79668	79920	cgi1111	NC_133178.1	76491	89843	553715	-
NC_133178.1	82892	83144	cgi1112	NC_133178.1	76491	89843	553715	-
NC_133178.1	94616	94995	cgi1113	NC_133178.1	93968	107478	402950	-
NC_133178.1	162408	163171	cgi1114	NC_133178.1	153617	164502	101884876	+
NC_133178.1	225405	225869	cgi1115	NC_133178.1	208342	227759	100006417	-
NC_133178.1	241063	242074	cgi1117	NC_133178.1	237279	288214	110438919	-
NC_133178.1	242820	243023	cgi1118	NC_133178.1	237279	288214	110438919	-
NC_133178.1	249936	250326	cgi1119	NC_133178.1	237279	288214	110438919	-
NC_133178.1	269351	269782	cgi1120	NC_133178.1	237279	288214	110438919	-
NC_133178.1	289566	289814	cgi1121	NC_133178.1	287647	291981	100330660	+
NC_133178.1	297933	298180	cgi1122	NC_133178.1	293764	300075	325287	-
NC_133178.1	310305	310544	cgi1123	NC_133178.1	303480	314899	100536140	-
NC_133178.1	312371	313012	cgi1124	NC_133178.1	303480	314899	100536140	-
NC_133178.1	312371	313012	cgi1124	NC_133178.1	312644	314797	137490790	+
NC_133178.1	317509	317950	cgi1125	NC_133178.1	313173	532586	100331338	+
NC_133178.1	317509	317950	cgi1125	NC_133178.1	315553	330523	324587	+
NC_133178.1	320459	320785	cgi1126	NC_133178.1	313173	532586	100331338	+
NC_133178.1	320459	320785	cgi1126	NC_133178.1	315553	330523	324587	+
NC_133178.1	331748	332012	cgi1127	NC_133178.1	313173	532586	100331338	+
NC_133178.1	331748	332012	cgi1127	NC_133178.1	329808	335355	137490269	+
NC_133178.1	342650	342967	cgi1128	NC_133178.1	313173	532586	100331338	+
NC_133178.1	342650	342967	cgi1128	NC_133178.1	336156	344908	393943	-
NC_133178.1	346603	346822	cgi1129	NC_133178.1	313173	532586	100331338	+
NC_133178.1	346603	346822	cgi1129	NC_133178.1	344335	360190	790927	-
NC_133178.1	374680	374904	cgi1130	NC_133178.1	313173	532586	100331338	+
NC_133178.1	374680	374904	cgi1130	NC_133178.1	369187	376843	393260	-
NC_133178.1	381307	382677	cgi1131	NC_133178.1	313173	532586	100331338	+
NC_133178.1	381307	382677	cgi1131	NC_133178.1	376720	391884	100005990	+
NC_133178.1	383039	383392	cgi1132	NC_133178.1	313173	532586	100331338	+
NC_133178.1	383039	383392	cgi1132	NC_133178.1	376720	391884	100005990	+
NC_133178.1	403046	403251	cgi1133	NC_133178.1	313173	532586	100331338	+
NC_133178.1	403046	403251	cgi1133	NC_133178.1	394326	420111	100037309	-
NC_133178.1	417868	418336	cgi1134	NC_133178.1	313173	532586	100331338	+
NC_133178.1	417868	418336	cgi1134	NC_133178.1	394326	420111	100037309	-
NC_133178.1	419412	420215	cgi1135	NC_133178.1	313173	532586	100331338	+
NC_133178.1	419412	420215	cgi1135	NC_133178.1	394326	420111	100037309	-
NC_133178.1	419412	420215	cgi1135	NC_133178.1	418899	430334	407660	-
NC_133178.1	422945	423462	cgi1136	NC_133178.1	313173	532586	100331338	+
NC_133178.1	422945	423462	cgi1136	NC_133178.1	418899	430334	407660	-
NC_133178.1	710411	710760	cgi1137	NC_133178.1	702229	712836	100006932	-
NC_133178.1	823381	823722	cgi1138	NC_133178.1	808680	840470	100149190	-
NC_133178.1	823381	823722	cgi1138	NC_133178.1	820975	836894	100536187	-
NC_133178.1	832713	832942	cgi1139	NC_133178.1	808680	840470	100149190	-
NC_133178.1	832713	832942	cgi1139	NC_133178.1	820975	836894	100536187	-
NC_133178.1	906803	907038	cgi1140	NC_133178.1	904826	933861	101885714	+
NC_133178.1	1150590	1150999	cgi1141	NC_133178.1	1140682	1152960	100332986	+
NC_133178.1	1178011	1178273	cgi1142	NC_133178.1	1174244	1194735	100331864	+
NC_133178.1	1192370	1193706	cgi1143	NC_133178.1	1174244	1194735	100331864	+
NC_133178.1	1256918	1257451	cgi1144	NC_133178.1	1252473	1263548	140616	+
NC_133178.1	1256918	1257451	cgi1144	NC_133178.1	1256918	1276173	141381082	-
NC_133178.1	1259274	1259480	cgi1145	NC_133178.1	1252473	1263548	140616	+
NC_133178.1	1259274	1259480	cgi1145	NC_133178.1	1256918	1276173	141381082	-
NC_133178.1	1261481	1262166	cgi1146	NC_133178.1	1252473	1263548	140616	+
NC_133178.1	1261481	1262166	cgi1146	NC_133178.1	1256918	1276173	141381082	-
NC_133178.1	1918190	1918393	cgi1147	NC_133178.1	1914652	1928318	793010	-
NC_133178.1	2037434	2037858	cgi1148	NC_133178.1	2019044	2039732	792833	-
NC_133178.1	2044233	2044514	cgi1149	NC_133178.1	2040526	2079559	793145	-
NC_133178.1	2242138	2242455	cgi1150	NC_133178.1	2233492	2251452	100007808	+
NC_133178.1	2250096	2250398	cgi1151	NC_133178.1	2233492	2251452	100007808	+
NC_133178.1	2250096	2250398	cgi1151	NC_133178.1	2247554	2254214	141381108	-
NC_133178.1	2588416	2588781	cgi1152	NC_133178.1	2362390	2729134	569736	+
